origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred,y_pred_mean,insample_scale,modelo
2021-05-01,2021-05-01,1,2021-06-01,16430714.61503123,16.548086500263892,0.3221255859226119,15372434.566387879,16191046.25043468,5282933.302625332,SARIMA
2021-05-01,2021-05-01,2,2021-07-01,15765340.012123786,16.592116355213367,0.359537388254846,16064402.46831738,17136991.351762656,5282933.302625332,SARIMA
2021-05-01,2021-05-01,3,2021-08-01,17793395.258316882,16.676474994173248,0.41456646715883566,17478375.588840786,19046762.013008937,5282933.302625332,SARIMA
2021-05-01,2021-05-01,4,2021-09-01,17701014.731764168,16.580066085896963,0.4463403983212942,15871983.769145105,17534412.93675362,5282933.302625332,SARIMA
2021-05-01,2021-05-01,5,2021-10-01,17758714.841657992,16.598761662856305,0.4753471804309855,16171510.854749218,18105732.04785996,5282933.302625332,SARIMA
2021-05-01,2021-05-01,6,2021-11-01,17407028.491258733,16.6405540749395,0.4973757091493535,16861678.739379548,19081796.44712294,5282933.302625332,SARIMA
2021-05-01,2021-05-01,7,2021-12-01,20432534.845650554,16.706657980368888,0.515938019594124,18013967.377451275,20578430.053463478,5282933.302625332,SARIMA
2021-05-01,2021-05-01,8,2022-01-01,21092285.296450797,16.787250860418727,0.531054591647973,19525870.965803247,22482782.45623659,5282933.302625332,SARIMA
2021-05-01,2021-05-01,9,2022-02-01,16186897.483220601,16.67272840880538,0.5436905299343883,17413013.880671572,20186570.306856487,5282933.302625332,SARIMA
2021-05-01,2021-05-01,10,2022-03-01,20609813.782492623,16.55113633631516,0.5542084138703506,15419389.537610253,17978907.430126216,5282933.302625332,SARIMA
2021-05-01,2021-05-01,11,2022-04-01,17759980.546359718,16.543956540530846,0.563034014799658,15309077.950819217,17938507.03875391,5282933.302625332,SARIMA
2021-05-01,2021-05-01,12,2022-05-01,16931826.340154935,16.432524888224677,0.5704476901456049,13694774.411591725,16114502.031459441,5282933.302625332,SARIMA
2021-06-01,2021-06-01,1,2021-07-01,15765340.012123786,16.62418858997567,0.3191412976978733,16587974.94595593,17454606.837579254,5275172.201574096,SARIMA
2021-06-01,2021-06-01,2,2021-08-01,17793395.258316882,16.71926645204326,0.35598253355021015,18242533.88404042,19435818.461450413,5275172.201574096,SARIMA
2021-06-01,2021-06-01,3,2021-09-01,17701014.731764168,16.61372157510099,0.41069231949596896,16415253.87935982,17859670.170546047,5275172.201574096,SARIMA
2021-06-01,2021-06-01,4,2021-10-01,17758714.841657992,16.631930768654126,0.4421901682520247,16716900.45004917,18433806.39918068,5275172.201574096,SARIMA
2021-06-01,2021-06-01,5,2021-11-01,17407028.491258733,16.670645058171804,0.4710727985814794,17376774.230227888,19415841.227569725,5275172.201574096,SARIMA
2021-06-01,2021-06-01,6,2021-12-01,20432534.845650554,16.734407767147736,0.49300616060840813,18520851.568537142,20914124.547548875,5275172.201574096,SARIMA
2021-06-01,2021-06-01,7,2022-01-01,21092285.296450797,16.813642602190406,0.5115333134522607,20048053.048530046,22850322.010675937,5275172.201574096,SARIMA
2021-06-01,2021-06-01,8,2022-02-01,16186897.483220601,16.69689150226252,0.5266375695827941,17838890.692381788,20492408.677451797,5275172.201574096,SARIMA
2021-06-01,2021-06-01,9,2022-03-01,20609813.782492623,16.57302847384059,0.5392861291857183,15760675.038054481,18227522.560991395,5275172.201574096,SARIMA
2021-06-01,2021-06-01,10,2022-04-01,17759980.546359718,16.56384368833426,0.5498297558097619,15616579.375267012,18164870.027777966,5275172.201574096,SARIMA
2021-06-01,2021-06-01,11,2022-05-01,16931826.340154935,16.45059176394599,0.5586916171994905,13944444.789515022,16299743.435675096,5275172.201574096,SARIMA
2021-06-01,2021-06-01,12,2022-06-01,17868945.717301447,16.337954363281483,0.5661474385092446,12459006.877375912,14624603.276875379,5275172.201574096,SARIMA
2021-07-01,2021-07-01,1,2021-08-01,17793395.258316882,16.6946451600743,0.316296083567417,17798863.413942233,18711834.94345202,5226387.888834773,SARIMA
2021-07-01,2021-07-01,2,2021-09-01,17701014.731764168,16.58107748802755,0.352561224012735,15888044.848081466,16906812.351045117,5226387.888834773,SARIMA
2021-07-01,2021-07-01,3,2021-10-01,17758714.841657992,16.60558883745963,0.4068978578884052,16282294.32168615,17687553.725314297,5226387.888834773,SARIMA
2021-07-01,2021-07-01,4,2021-11-01,17407028.491258733,16.644960103683815,0.43806921132278587,16936135.6898614,18641715.954663582,5226387.888834773,SARIMA
2021-07-01,2021-07-01,5,2021-12-01,20432534.845650554,16.710981884048095,0.46676185934605297,18092026.676098786,20174201.66275844,5226387.888834773,SARIMA
2021-07-01,2021-07-01,6,2022-01-01,21092285.296450797,16.792437736997286,0.4885352929294962,19627412.36228425,22115098.056614175,5226387.888834773,SARIMA
2021-07-01,2021-07-01,7,2022-02-01,16186897.483220601,16.67703663457646,0.5069603025472105,17488194.90795906,19886288.035556994,5226387.888834773,SARIMA
2021-07-01,2021-07-01,8,2022-03-01,20609813.782492623,16.554381807894423,0.5219872832669522,15469514.02292328,17727313.962924387,5226387.888834773,SARIMA
2021-07-01,2021-07-01,9,2022-04-01,17759980.546359718,16.54631354914652,0.5345855261062605,15345204.137589188,17702286.88087847,5226387.888834773,SARIMA
2021-07-01,2021-07-01,10,2022-05-01,16931826.340154935,16.43425135893268,0.545095153679363,13718438.460231509,15915686.007253075,5226387.888834773,SARIMA
2021-07-01,2021-07-01,11,2022-06-01,17868945.717301447,16.32203446048624,0.5539369690743347,12262231.17989041,14295531.206370547,5226387.888834773,SARIMA
2021-07-01,2021-07-01,12,2022-07-01,18361779.51930217,16.520070685088868,0.561382375682647,14947740.13877306,17498850.848758347,5226387.888834773,SARIMA
2021-08-01,2021-08-01,1,2021-09-01,17701014.731764168,16.58069835379224,0.3135503482988855,15882022.2880989,16682240.430519106,5215265.69998667,SARIMA
2021-08-01,2021-08-01,2,2021-10-01,17758714.841657992,16.604998732766706,0.3493722558740373,16272688.897776932,17296750.671213724,5215265.69998667,SARIMA
2021-08-01,2021-08-01,3,2021-11-01,17407028.491258733,16.64468867572903,0.4033480525863111,16931539.373001784,18366400.64646505,5215265.69998667,SARIMA
2021-08-01,2021-08-01,4,2021-12-01,20432534.845650554,16.71040773356991,0.4342581691094529,18081642.1117679,19869527.055140797,5215265.69998667,SARIMA
2021-08-01,2021-08-01,5,2022-01-01,21092285.296450797,16.79252737012133,0.46278551130490825,19629171.707417816,21847839.258793056,5215265.69998667,SARIMA
2021-08-01,2021-08-01,6,2022-02-01,16186897.483220601,16.67697673940007,0.48443218485750633,17487147.480808564,19664273.32117643,5215265.69998667,SARIMA
2021-08-01,2021-08-01,7,2022-03-01,20609813.782492623,16.553993398091833,0.5027763618758576,15463506.678766688,17546857.5194495,5215265.69998667,SARIMA
2021-08-01,2021-08-01,8,2022-04-01,17759980.546359718,16.545716828524235,0.5177465850718566,15336050.069309374,17535668.975546308,5215265.69998667,SARIMA
2021-08-01,2021-08-01,9,2022-05-01,16931826.340154935,16.433422498062313,0.5303106133906355,13707072.49444214,15776580.813204737,5215265.69998667,SARIMA
2021-08-01,2021-08-01,10,2022-06-01,17868945.717301447,16.320599528736032,0.5408004565658497,12244648.333151491,14172756.105998326,5215265.69998667,SARIMA
2021-08-01,2021-08-01,11,2022-07-01,18361779.51930217,16.51972748518621,0.5496341571832447,14942610.956030317,17379055.609597497,5215265.69998667,SARIMA
2021-08-01,2021-08-01,12,2022-08-01,19637963.915173445,16.50238058806038,0.5570795043505525,14685638.303939473,17150697.051354446,5215265.69998667,SARIMA
2021-09-01,2021-09-01,1,2021-10-01,17758714.841657992,16.658030684280263,0.3112693755812738,17158953.825407695,18010671.411185924,5193807.944922072,SARIMA
2021-09-01,2021-09-01,2,2021-11-01,17407028.491258733,16.714564843845427,0.3468112545447967,18156965.94826018,19282410.533159968,5193807.944922072,SARIMA
2021-09-01,2021-09-01,3,2021-12-01,20432534.845650554,16.765935059458293,0.4004948895690226,19114065.95583849,20710122.279904667,5193807.944922072,SARIMA
2021-09-01,2021-09-01,4,2022-01-01,21092285.296450797,16.84823417196083,0.4312365245867832,20753680.69829499,22775971.167644396,5193807.944922072,SARIMA
2021-09-01,2021-09-01,5,2022-02-01,16186897.483220601,16.726590821682972,0.45964893533187146,18376639.46527311,20424166.57178466,5193807.944922072,SARIMA
2021-09-01,2021-09-01,6,2022-03-01,20609813.782492623,16.600585526112294,0.4812199066740442,16201032.392631568,18189804.911616817,5193807.944922072,SARIMA
2021-09-01,2021-09-01,7,2022-04-01,17759980.546359718,16.588354969903172,0.4995189789139104,16004091.558248222,18130652.552500196,5193807.944922072,SARIMA
2021-09-01,2021-09-01,8,2022-05-01,16931826.340154935,16.473033830067514,0.5144639064547054,14260924.892482314,16278737.812524147,5193807.944922072,SARIMA
2021-09-01,2021-09-01,9,2022-06-01,17868945.717301447,16.3567699507707,0.5270183563797587,12695649.716889374,14587041.510036424,5193807.944922072,SARIMA
2021-09-01,2021-09-01,10,2022-07-01,18361779.51930217,16.5539011007726,0.5375092004784365,15462079.504417468,17865091.4981978,5193807.944922072,SARIMA
2021-09-01,2021-09-01,11,2022-08-01,19637963.915173445,16.533752103439685,0.5463517717202234,15153651.794876788,17592834.257997103,5193807.944922072,SARIMA
2021-09-01,2021-09-01,12,2022-09-01,21330305.533095423,16.514334839835197,0.5538112726939642,14862247.634723015,17325471.240802586,5193807.944922072,SARIMA
2021-10-01,2021-10-01,1,2021-11-01,17407028.491258733,16.731640386345113,0.30872458630847566,18469668.17409495,19371158.09055429,5168422.584903303,SARIMA
2021-10-01,2021-10-01,2,2021-12-01,20432534.845650554,16.788028485025265,0.34392122058526015,19541060.668708287,20731594.27288283,5168422.584903303,SARIMA
2021-10-01,2021-10-01,3,2022-01-01,21092285.296450797,16.866429407850553,0.39727493909515715,21134755.170778234,22870149.352293584,5168422.584903303,SARIMA
2021-10-01,2021-10-01,4,2022-02-01,16186897.483220601,16.74464834779407,0.42780943853014053,18711490.302314594,20504579.422844365,5168422.584903303,SARIMA
2021-10-01,2021-10-01,5,2022-03-01,20609813.782492623,16.616464631283815,0.45608422838916585,16460343.656629791,18264521.91558909,5168422.584903303,SARIMA
2021-10-01,2021-10-01,6,2022-04-01,17759980.546359718,16.60312582832626,0.47755864097133716,16242240.229106238,18204091.89385621,5168422.584903303,SARIMA
2021-10-01,2021-10-01,7,2022-05-01,16931826.340154935,16.486331617679472,0.49579827946939076,14451830.13840177,16341845.498806302,5168422.584903303,SARIMA
2021-10-01,2021-10-01,8,2022-06-01,17868945.717301447,16.368584314789928,0.5107060228074978,12846530.268004343,14635997.519704914,5168422.584903303,SARIMA
2021-10-01,2021-10-01,9,2022-07-01,18361779.51930217,16.56568031868736,0.5232421011262273,15645287.614100728,17940503.265104312,5168422.584903303,SARIMA
2021-10-01,2021-10-01,10,2022-08-01,19637963.915173445,16.544244105962388,0.5337270154802796,15313480.945470838,17657591.628959052,5168422.584903303,SARIMA
2021-10-01,2021-10-01,11,2022-09-01,21330305.533095423,16.52388799925484,0.5425732468589524,15004909.406058995,17384348.768955015,5168422.584903303,SARIMA
2021-10-01,2021-10-01,12,2022-10-01,20448732.012382615,16.570267211299967,0.550042936908568,15717215.70538386,18284071.473899152,5168422.584903303,SARIMA
2021-11-01,2021-11-01,1,2021-12-01,20432534.845650554,16.758815642830385,0.3063115866249351,18978468.217983164,19890027.56856499,5127065.919946379,SARIMA
2021-11-01,2021-11-01,2,2022-01-01,21092285.296450797,16.828554711306776,0.3411136298843604,20349251.977335013,21568273.32995589,5127065.919946379,SARIMA
2021-11-01,2021-11-01,3,2022-02-01,16186897.483220601,16.71457717002205,0.3940831686569521,18157189.755608745,19623295.059924513,5127065.919946379,SARIMA
2021-11-01,2021-11-01,4,2022-03-01,20609813.782492623,16.586019067779386,0.42434035255787117,15966751.19548317,17470974.033348482,5127065.919946379,SARIMA
2021-11-01,2021-11-01,5,2022-04-01,17759980.546359718,16.575690824712847,0.45240463697137434,15802691.391308716,17505502.227729566,5127065.919946379,SARIMA
2021-11-01,2021-11-01,6,2022-05-01,16931826.340154935,16.460078075120848,0.4737075121770457,14077355.55165348,15748843.290522322,5127065.919946379,SARIMA
2021-11-01,2021-11-01,7,2022-06-01,17868945.717301447,16.343899238094494,0.4918136672925465,12533294.710703934,14144544.779420527,5127065.919946379,SARIMA
2021-11-01,2021-11-01,8,2022-07-01,18361779.51930217,16.543525404665854,0.5066121349508703,15302479.080861617,17397782.826574802,5127065.919946379,SARIMA
2021-11-01,2021-11-01,9,2022-08-01,19637963.915173445,16.523276537669812,0.5190607429330106,14995737.284856036,17158231.119505152,5127065.919946379,SARIMA
2021-11-01,2021-11-01,10,2022-09-01,21330305.533095423,16.504344917141538,0.5294741544134522,14714514.081815401,16928622.007042307,5127065.919946379,SARIMA
2021-11-01,2021-11-01,11,2022-10-01,20448732.012382615,16.552295555309517,0.5382623621880638,15437274.35104857,17843658.564632,5127065.919946379,SARIMA
2021-11-01,2021-11-01,12,2022-11-01,21417476.473871592,16.574034377197123,0.5456846144101133,15776536.730303746,18309309.904497962,5127065.919946379,SARIMA
2021-12-01,2021-12-01,1,2022-01-01,21092285.296450797,16.865043638663646,0.3039839207950765,21105487.562048607,22103504.98931941,5100717.059506236,SARIMA
2021-12-01,2021-12-01,2,2022-02-01,16186897.483220601,16.762561892870792,0.33835815498028704,19049699.64737683,20171978.8438771,5100717.059506236,SARIMA
2021-12-01,2021-12-01,3,2022-03-01,20609813.782492623,16.62400572316273,0.3910672619975855,16584941.833180688,17902886.68032072,5100717.059506236,SARIMA
2021-12-01,2021-12-01,4,2022-04-01,17759980.546359718,16.6134774140445,0.42110440870739885,16411246.402884848,17932797.83580149,5100717.059506236,SARIMA
2021-12-01,2021-12-01,5,2022-05-01,16931826.340154935,16.493704289056925,0.44906240425953875,14558772.473747185,16103268.31873816,5100717.059506236,SARIMA
2021-12-01,2021-12-01,6,2022-06-01,17868945.717301447,16.375072509879274,0.470281754569704,12930152.04646082,14442054.709672058,5100717.059506236,SARIMA
2021-12-01,2021-12-01,7,2022-07-01,18361779.51930217,16.573022677510156,0.4883513343332158,15760583.684238851,17756570.78372398,5100717.059506236,SARIMA
2021-12-01,2021-12-01,8,2022-08-01,19637963.915173445,16.550339376022,0.5031312917521576,15407105.791882947,17485979.115942743,5100717.059506236,SARIMA
2021-12-01,2021-12-01,9,2022-09-01,21330305.533095423,16.52919668415031,0.515581662281733,15084777.551819216,17229074.789121233,5100717.059506236,SARIMA
2021-12-01,2021-12-01,10,2022-10-01,20448732.012382615,16.575536816865373,0.5260077329070931,15800257.840221036,18144515.276863605,5100717.059506236,SARIMA
2021-12-01,2021-12-01,11,2022-11-01,21417476.473871592,16.59562581602394,0.534817678925901,16120878.902175767,18599416.93980507,5100717.059506236,SARIMA
2021-12-01,2021-12-01,12,2022-12-01,25036250.719354104,16.703722916433232,0.5422670432694919,17961172.747171685,20805952.664913613,5100717.059506236,SARIMA
2022-01-01,2022-01-01,1,2022-02-01,16186897.483220601,16.76248543174102,0.3015508608430117,19048243.141503718,19934289.40528948,5093160.921255009,SARIMA
2022-01-01,2022-01-01,2,2022-03-01,20609813.782492623,16.623385983990655,0.33553821446332954,16574666.679346645,17534464.999825858,5093160.921255009,SARIMA
2022-01-01,2022-01-01,3,2022-04-01,17759980.546359718,16.612859242540708,0.3879278716308562,16401104.573034946,17682805.05126239,5093160.921255009,SARIMA
2022-01-01,2022-01-01,4,2022-05-01,16931826.340154935,16.49284974625883,0.4177340462149458,14546336.693790505,15872531.791310376,5093160.921255009,SARIMA
2022-01-01,2022-01-01,5,2022-06-01,17868945.717301447,16.37374035359434,0.44554626461209973,12912938.53123886,14260386.702202277,5093160.921255009,SARIMA
2022-01-01,2022-01-01,6,2022-07-01,18361779.51930217,16.572686606067176,0.46665339968064595,15755287.892069979,17567643.030519556,5093160.921255009,SARIMA
2022-01-01,2022-01-01,7,2022-08-01,19637963.915173445,16.549618365414805,0.48465204555151414,15396001.108959,17314626.557999186,5093160.921255009,SARIMA
2022-01-01,2022-01-01,8,2022-09-01,21330305.533095423,16.52832290407051,0.499382277675949,15071602.530560033,17073092.321567453,5093160.921255009,SARIMA
2022-01-01,2022-01-01,9,2022-10-01,20448732.012382615,16.574932337708457,0.5118032569433165,15790709.79976918,18000383.561710984,5093160.921255009,SARIMA
2022-01-01,2022-01-01,10,2022-11-01,21417476.473871592,16.595130383573835,0.5222128151354101,16112894.073778292,18466770.68360373,5093160.921255009,SARIMA
2022-01-01,2022-01-01,11,2022-12-01,25036250.719354104,16.703057485457546,0.5310168076631182,17949224.80217328,20666961.295384303,5093160.921255009,SARIMA
2022-01-01,2022-01-01,12,2023-01-01,29157384.457611956,16.690654161488297,0.5384674812578981,17727969.73760563,20493693.76726249,5093160.921255009,SARIMA
2022-02-01,2022-02-01,1,2022-03-01,20609813.782492623,16.544141685180133,0.29997545582217283,15311912.607089942,16016569.245836616,5048374.217044742,SARIMA
2022-02-01,2022-02-01,2,2022-04-01,17759980.546359718,16.508067127912987,0.3338269609920184,14769386.66493307,15615699.55449451,5048374.217044742,SARIMA
2022-02-01,2022-02-01,3,2022-05-01,16931826.340154935,16.410317810869913,0.38583334652936124,13394005.456954857,14429012.52780494,5048374.217044742,SARIMA
2022-02-01,2022-02-01,4,2022-06-01,17868945.717301447,16.29104790032943,0.4154339266268438,11888093.373352088,12959511.74297733,5048374.217044742,SARIMA
2022-02-01,2022-02-01,5,2022-07-01,18361779.51930217,16.498911677916162,0.4430035378215275,14634783.400793506,16143656.51748198,5048374.217044742,SARIMA
2022-02-01,2022-02-01,6,2022-08-01,19637963.915173445,16.480337593277422,0.46391731540197473,14365464.613011848,15997567.398354288,5048374.217044742,SARIMA
2022-02-01,2022-02-01,7,2022-09-01,21330305.533095423,16.46398461993788,0.48172905317226994,14132456.929947605,15871189.783113563,5048374.217044742,SARIMA
2022-02-01,2022-02-01,8,2022-10-01,20448732.012382615,16.515291447545103,0.4962946483841908,14876471.77777467,16826164.381730203,5048374.217044742,SARIMA
2022-02-01,2022-02-01,9,2022-11-01,21417476.473871592,16.539587718126803,0.508563925224391,15242341.19474815,17346587.36146406,5048374.217044742,SARIMA
2022-02-01,2022-02-01,10,2022-12-01,25036250.719354104,16.65140307595288,0.5188367927559556,17045607.024145268,19501440.34615439,5048374.217044742,SARIMA
2022-02-01,2022-02-01,11,2023-01-01,29157384.457611956,16.643115783250085,0.5275164372392943,16904928.815324258,19428518.6681015,5048374.217044742,SARIMA
2022-02-01,2022-02-01,12,2023-02-01,18854324.324541107,16.59357797914847,0.5348546793311227,16087899.751380686,18561734.658332907,5048374.217044742,SARIMA
2022-03-01,2022-03-01,1,2022-04-01,17759980.546359718,16.65204737158122,0.30010021247823854,17056592.972952638,17842207.92991867,5057781.593781486,SARIMA
2022-03-01,2022-03-01,2,2022-05-01,16931826.340154935,16.603229443441116,0.33341474347704597,16243923.2578852,17172368.01189732,5057781.593781486,SARIMA
2022-03-01,2022-03-01,3,2022-06-01,17868945.717301447,16.4443411792629,0.38556334099645845,13857555.69322153,14926828.528679987,5057781.593781486,SARIMA
2022-03-01,2022-03-01,4,2022-07-01,18361779.51930217,16.652092287201505,0.41496886978000586,17057359.097611338,18591069.122068793,5057781.593781486,SARIMA
2022-03-01,2022-03-01,5,2022-08-01,19637963.915173445,16.61784098820823,0.4425651290318935,16483014.56265017,18178914.47210627,5057781.593781486,SARIMA
2022-03-01,2022-03-01,6,2022-09-01,21330305.533095423,16.593491237251254,0.46343605629129375,16086504.316956203,17910142.427150764,5057781.593781486,SARIMA
2022-03-01,2022-03-01,7,2022-10-01,20448732.012382615,16.634417358587964,0.48126349368444105,16758520.250676828,18816122.381245382,5057781.593781486,SARIMA
2022-03-01,2022-03-01,8,2022-11-01,21417476.473871592,16.65021310693581,0.4958353368935921,17025335.343637303,19252268.33984359,5057781.593781486,SARIMA
2022-03-01,2022-03-01,9,2022-12-01,25036250.719354104,16.753889859214354,0.508126716708487,18885214.25315804,21487592.62545448,5057781.593781486,SARIMA
2022-03-01,2022-03-01,10,2023-01-01,29157384.457611956,16.73858849261251,0.5184220064061248,18598444.24814808,21273424.613771692,5057781.593781486,SARIMA
2022-03-01,2022-03-01,11,2023-02-01,18854324.324541107,16.68195773237959,0.5271284398525199,17574468.13087727,20193875.602997858,5057781.593781486,SARIMA
2022-03-01,2022-03-01,12,2023-03-01,20203586.524565566,16.553806759279105,0.5344939538209101,15460620.857551046,17834559.050049096,5057781.593781486,SARIMA
2022-04-01,2022-04-01,1,2022-05-01,16931826.340154935,16.6226681156147,0.297900757279841,16562772.52002677,17314252.188051715,5020642.635966588,SARIMA
2022-04-01,2022-04-01,2,2022-06-01,17868945.717301447,16.470068063637353,0.3311187522688701,14218692.976128219,15019919.994517893,5020642.635966588,SARIMA
2022-04-01,2022-04-01,3,2022-07-01,18361779.51930217,16.673016483855555,0.3829458655678579,17418030.858117267,18743175.144635458,5020642.635966588,SARIMA
2022-04-01,2022-04-01,4,2022-08-01,19637963.915173445,16.638638035358955,0.4122521436296155,16829402.02712409,18322015.917524215,5020642.635966588,SARIMA
2022-04-01,2022-04-01,5,2022-09-01,21330305.533095423,16.61192215935784,0.4397311847915616,16385742.572619349,18049055.541380633,5020642.635966588,SARIMA
2022-04-01,2022-04-01,6,2022-10-01,20448732.012382615,16.652008678268714,0.4605435575475875,17055933.00963864,18964111.119198233,5020642.635966588,SARIMA
2022-04-01,2022-04-01,7,2022-11-01,21417476.473871592,16.666428041673733,0.4783236356527825,17303650.377227828,19400798.672772862,5020642.635966588,SARIMA
2022-04-01,2022-04-01,8,2022-12-01,25036250.719354104,16.768877563718902,0.49286991626850196,19170392.00553092,21646145.09498658,5020642.635966588,SARIMA
2022-04-01,2022-04-01,9,2023-01-01,29157384.457611956,16.752461109862026,0.5051459895681092,18858251.281775888,21424535.571072605,5020642.635966588,SARIMA
2022-04-01,2022-04-01,10,2023-02-01,18854324.324541107,16.695520162083326,0.5154360583198228,17814444.270834237,20345235.754618566,5020642.635966588,SARIMA
2022-04-01,2022-04-01,11,2023-03-01,20203586.524565566,16.565281072910725,0.5241435722278666,15639042.545838086,17941810.24575215,5020642.635966588,SARIMA
2022-04-01,2022-04-01,12,2023-04-01,23075077.619267482,16.622474902002708,0.5315151668644924,16559572.67606021,19071947.35103452,5020642.635966588,SARIMA
2022-05-01,2022-05-01,1,2022-06-01,17868945.717301447,16.48027194985867,0.29572609245853176,14364521.645752795,15006573.715125661,4968734.525320065,SARIMA
2022-05-01,2022-05-01,2,2022-07-01,18361779.51930217,16.68776197606058,0.32857877957133086,17676771.23533714,18657224.155849516,4968734.525320065,SARIMA
2022-05-01,2022-05-01,3,2022-08-01,19637963.915173445,16.650125837826316,0.38015242154740436,17023849.622612767,18299490.385380797,4968734.525320065,SARIMA
2022-05-01,2022-05-01,4,2022-09-01,21330305.533095423,16.623268131014218,0.4092606861405184,16572713.420645963,18020405.012698427,4968734.525320065,SARIMA
2022-05-01,2022-05-01,5,2022-10-01,20448732.012382615,16.662413147488202,0.43663577208318294,17234317.327502705,18958037.57904777,4968734.525320065,SARIMA
2022-05-01,2022-05-01,6,2022-11-01,21417476.473871592,16.676318588102873,0.4573681947973413,17475642.078572784,19402479.41781046,4968734.525320065,SARIMA
2022-05-01,2022-05-01,7,2022-12-01,25036250.719354104,16.777842979528206,0.4751096121249085,19343035.29412053,21654147.213962704,4968734.525320065,SARIMA
2022-05-01,2022-05-01,8,2023-01-01,29157384.457611956,16.76084824516006,0.4896343970443761,19017083.127779786,21438933.866285972,4968734.525320065,SARIMA
2022-05-01,2022-05-01,9,2023-02-01,18854324.324541107,16.704231813101696,0.5019075287179243,17970315.45429371,20382503.04258485,4968734.525320065,SARIMA
2022-05-01,2022-05-01,10,2023-03-01,20203586.524565566,16.571897078504893,0.5122049956918383,15742853.567294467,17949522.256556146,4968734.525320065,SARIMA
2022-05-01,2022-05-01,11,2023-04-01,23075077.619267482,16.629243380119508,0.5209285408593096,16672035.954611845,19094800.913105175,4968734.525320065,SARIMA
2022-05-01,2022-05-01,12,2023-05-01,18314045.276733518,16.546053498832713,0.5283214562616529,15341214.131261429,17638865.27052198,4968734.525320065,SARIMA
2022-06-01,2022-06-01,1,2022-07-01,18361779.51930217,16.793743111594836,0.2951605386372807,19653050.2176596,20528053.732964408,4923471.660921991,SARIMA
2022-06-01,2022-06-01,2,2022-08-01,19637963.915173445,16.791989928431374,0.32838246469150334,19618625.00657515,20705448.786318474,4923471.660921991,SARIMA
2022-06-01,2022-06-01,3,2022-09-01,21330305.533095423,16.736314879030054,0.37999067980181095,18556206.6069253,19945444.660313062,4923471.660921991,SARIMA
2022-06-01,2022-06-01,4,2022-10-01,20448732.012382615,16.77580726434531,0.40935541686498217,19303698.436393045,20990766.17431475,4923471.660921991,SARIMA
2022-06-01,2022-06-01,5,2022-11-01,21417476.473871592,16.77782460089683,0.4368852835811894,19342679.79887197,21279590.448295526,4923471.660921991,SARIMA
2022-06-01,2022-06-01,6,2022-12-01,25036250.719354104,16.87410302566149,0.4578173211756381,21297559.05298819,23650655.174228556,4923471.660921991,SARIMA
2022-06-01,2022-06-01,7,2023-01-01,29157384.457611956,16.850081760717806,0.47572934729097843,20792060.40946278,23283161.308683842,4923471.660921991,SARIMA
2022-06-01,2022-06-01,8,2023-02-01,18854324.324541107,16.78696548098916,0.4904272434565214,19520299.47891692,22014786.992241845,4923471.660921991,SARIMA
2022-06-01,2022-06-01,9,2023-03-01,20203586.524565566,16.64986148935466,0.5028600043501861,17019349.98874519,19313127.06233403,4923471.660921991,SARIMA
2022-06-01,2022-06-01,10,2023-04-01,23075077.619267482,16.700952578117327,0.5133098179494572,17911483.082482345,20433700.124779988,4923471.660921991,SARIMA
2022-06-01,2022-06-01,11,2023-05-01,18314045.276733518,16.612431390040506,0.5221751227298,16394088.820397973,18788674.375618972,4923471.660921991,SARIMA
2022-06-01,2022-06-01,12,2023-06-01,19136367.451210137,16.570844652220952,0.5297005009410247,15726294.089759156,18094814.483584072,4923471.660921991,SARIMA
2022-07-01,2022-07-01,1,2022-08-01,19637963.915173445,16.758937197124347,0.29323811290864066,18980775.27250123,19814637.546320196,4894015.557710046,SARIMA
2022-07-01,2022-07-01,2,2022-09-01,21330305.533095423,16.69188269341408,0.3259836468118455,17749762.498217702,18718358.95308301,4894015.557710046,SARIMA
2022-07-01,2022-07-01,3,2022-10-01,20448732.012382615,16.740549614534164,0.37720866627373995,18634953.853063714,20009001.4644896,4894015.557710046,SARIMA
2022-07-01,2022-07-01,4,2022-11-01,21417476.473871592,16.74232963938448,0.4062158633850212,18668154.073849462,20273705.386309188,4894015.557710046,SARIMA
2022-07-01,2022-07-01,5,2022-12-01,25036250.719354104,16.842140437127206,0.43347352847722037,20627597.819272876,22659507.683046628,4894015.557710046,SARIMA
2022-07-01,2022-07-01,6,2023-01-01,29157384.457611956,16.81974707715502,0.45415395925175406,20170810.189192142,22362029.938659053,4894015.557710046,SARIMA
2022-07-01,2022-07-01,7,2023-02-01,18854324.324541107,16.75939233613166,0.4718567620567493,18989416.1299633,21225561.3645109,4894015.557710046,SARIMA
2022-07-01,2022-07-01,8,2023-03-01,20203586.524565566,16.623320610717833,0.4863670726730191,16573583.174556399,18654483.464578662,4894015.557710046,SARIMA
2022-07-01,2022-07-01,9,2023-04-01,23075077.619267482,16.676609451083966,0.49863705062872943,17480725.83522673,19794781.596862275,4894015.557710046,SARIMA
2022-07-01,2022-07-01,10,2023-05-01,18314045.276733518,16.5895571984232,0.5089421666868807,16023343.703977186,18238918.770843405,4894015.557710046,SARIMA
2022-07-01,2022-07-01,11,2023-06-01,19136367.451210137,16.549314144753392,0.517679880001995,15391318.039697858,17598256.169706512,4894015.557710046,SARIMA
