origin,train_end,step,target_date,y_true,y_pred,insample_scale,modelo
2021-06-01,2021-06-01,8,2022-02-01,16186897.483220601,14407952.673525412,5275172.201574096,Naive
2021-06-01,2021-06-01,9,2022-03-01,20609813.782492623,14855886.310192015,5275172.201574096,Naive
2021-06-01,2021-06-01,10,2022-04-01,17759980.546359718,15524759.746510506,5275172.201574096,Naive
2021-06-01,2021-06-01,11,2022-05-01,16931826.340154935,15908108.22397056,5275172.201574096,Naive
2021-06-01,2021-06-01,12,2022-06-01,17868945.717301447,16430714.61503123,5275172.201574096,Naive
2021-07-01,2021-07-01,1,2021-08-01,17793395.258316882,13323316.211153105,5226387.888834773,Naive
2021-07-01,2021-07-01,2,2021-09-01,17701014.731764168,13966334.13123472,5226387.888834773,Naive
2021-07-01,2021-07-01,3,2021-10-01,17758714.841657992,14341882.098049797,5226387.888834773,Naive
2021-07-01,2021-07-01,4,2021-11-01,17407028.491258733,15174929.118296979,5226387.888834773,Naive
2021-07-01,2021-07-01,5,2021-12-01,20432534.845650554,17202586.877394475,5226387.888834773,Naive
2021-07-01,2021-07-01,6,2022-01-01,21092285.296450797,16543166.329284055,5226387.888834773,Naive
2021-07-01,2021-07-01,7,2022-02-01,16186897.483220601,14407952.673525412,5226387.888834773,Naive
2021-07-01,2021-07-01,8,2022-03-01,20609813.782492623,14855886.310192015,5226387.888834773,Naive
2021-07-01,2021-07-01,9,2022-04-01,17759980.546359718,15524759.746510506,5226387.888834773,Naive
2021-07-01,2021-07-01,10,2022-05-01,16931826.340154935,15908108.22397056,5226387.888834773,Naive
2021-07-01,2021-07-01,11,2022-06-01,17868945.717301447,16430714.61503123,5226387.888834773,Naive
2021-07-01,2021-07-01,12,2022-07-01,18361779.51930217,15765340.012123786,5226387.888834773,Naive
2021-08-01,2021-08-01,1,2021-09-01,17701014.731764168,13966334.13123472,5215265.69998667,Naive
2021-08-01,2021-08-01,2,2021-10-01,17758714.841657992,14341882.098049797,5215265.69998667,Naive
2021-08-01,2021-08-01,3,2021-11-01,17407028.491258733,15174929.118296979,5215265.69998667,Naive
2021-08-01,2021-08-01,4,2021-12-01,20432534.845650554,17202586.877394475,5215265.69998667,Naive
2021-08-01,2021-08-01,5,2022-01-01,21092285.296450797,16543166.329284055,5215265.69998667,Naive
2021-08-01,2021-08-01,6,2022-02-01,16186897.483220601,14407952.673525412,5215265.69998667,Naive
2021-08-01,2021-08-01,7,2022-03-01,20609813.782492623,14855886.310192015,5215265.69998667,Naive
2021-08-01,2021-08-01,8,2022-04-01,17759980.546359718,15524759.746510506,5215265.69998667,Naive
2021-08-01,2021-08-01,9,2022-05-01,16931826.340154935,15908108.22397056,5215265.69998667,Naive
2021-08-01,2021-08-01,10,2022-06-01,17868945.717301447,16430714.61503123,5215265.69998667,Naive
2021-08-01,2021-08-01,11,2022-07-01,18361779.51930217,15765340.012123786,5215265.69998667,Naive
2021-08-01,2021-08-01,12,2022-08-01,19637963.915173445,17793395.258316882,5215265.69998667,Naive
2021-09-01,2021-09-01,1,2021-10-01,17758714.841657992,14341882.098049797,5193807.944922072,Naive
2021-09-01,2021-09-01,2,2021-11-01,17407028.491258733,15174929.118296979,5193807.944922072,Naive
2021-09-01,2021-09-01,3,2021-12-01,20432534.845650554,17202586.877394475,5193807.944922072,Naive
2021-09-01,2021-09-01,4,2022-01-01,21092285.296450797,16543166.329284055,5193807.944922072,Naive
2021-09-01,2021-09-01,5,2022-02-01,16186897.483220601,14407952.673525412,5193807.944922072,Naive
2021-09-01,2021-09-01,6,2022-03-01,20609813.782492623,14855886.310192015,5193807.944922072,Naive
2021-09-01,2021-09-01,7,2022-04-01,17759980.546359718,15524759.746510506,5193807.944922072,Naive
2021-09-01,2021-09-01,8,2022-05-01,16931826.340154935,15908108.22397056,5193807.944922072,Naive
2021-09-01,2021-09-01,9,2022-06-01,17868945.717301447,16430714.61503123,5193807.944922072,Naive
2021-09-01,2021-09-01,10,2022-07-01,18361779.51930217,15765340.012123786,5193807.944922072,Naive
2021-09-01,2021-09-01,11,2022-08-01,19637963.915173445,17793395.258316882,5193807.944922072,Naive
2021-09-01,2021-09-01,12,2022-09-01,21330305.533095423,17701014.731764168,5193807.944922072,Naive
2021-10-01,2021-10-01,1,2021-11-01,17407028.491258733,15174929.118296979,5168422.584903303,Naive
2021-10-01,2021-10-01,2,2021-12-01,20432534.845650554,17202586.877394475,5168422.584903303,Naive
2021-10-01,2021-10-01,3,2022-01-01,21092285.296450797,16543166.329284055,5168422.584903303,Naive
2021-10-01,2021-10-01,4,2022-02-01,16186897.483220601,14407952.673525412,5168422.584903303,Naive
2021-10-01,2021-10-01,5,2022-03-01,20609813.782492623,14855886.310192015,5168422.584903303,Naive
2021-10-01,2021-10-01,6,2022-04-01,17759980.546359718,15524759.746510506,5168422.584903303,Naive
2021-10-01,2021-10-01,7,2022-05-01,16931826.340154935,15908108.22397056,5168422.584903303,Naive
2021-10-01,2021-10-01,8,2022-06-01,17868945.717301447,16430714.61503123,5168422.584903303,Naive
2021-10-01,2021-10-01,9,2022-07-01,18361779.51930217,15765340.012123786,5168422.584903303,Naive
2021-10-01,2021-10-01,10,2022-08-01,19637963.915173445,17793395.258316882,5168422.584903303,Naive
2021-10-01,2021-10-01,11,2022-09-01,21330305.533095423,17701014.731764168,5168422.584903303,Naive
2021-10-01,2021-10-01,12,2022-10-01,20448732.012382615,17758714.841657992,5168422.584903303,Naive
2021-11-01,2021-11-01,1,2021-12-01,20432534.845650554,17202586.877394475,5127065.919946379,Naive
2021-11-01,2021-11-01,2,2022-01-01,21092285.296450797,16543166.329284055,5127065.919946379,Naive
2021-11-01,2021-11-01,3,2022-02-01,16186897.483220601,14407952.673525412,5127065.919946379,Naive
2021-11-01,2021-11-01,4,2022-03-01,20609813.782492623,14855886.310192015,5127065.919946379,Naive
2021-11-01,2021-11-01,5,2022-04-01,17759980.546359718,15524759.746510506,5127065.919946379,Naive
2021-11-01,2021-11-01,6,2022-05-01,16931826.340154935,15908108.22397056,5127065.919946379,Naive
2021-11-01,2021-11-01,7,2022-06-01,17868945.717301447,16430714.61503123,5127065.919946379,Naive
2021-11-01,2021-11-01,8,2022-07-01,18361779.51930217,15765340.012123786,5127065.919946379,Naive
2021-11-01,2021-11-01,9,2022-08-01,19637963.915173445,17793395.258316882,5127065.919946379,Naive
2021-11-01,2021-11-01,10,2022-09-01,21330305.533095423,17701014.731764168,5127065.919946379,Naive
2021-11-01,2021-11-01,11,2022-10-01,20448732.012382615,17758714.841657992,5127065.919946379,Naive
2021-11-01,2021-11-01,12,2022-11-01,21417476.473871592,17407028.491258733,5127065.919946379,Naive
2021-12-01,2021-12-01,1,2022-01-01,21092285.296450797,16543166.329284055,5100717.059506236,Naive
2021-12-01,2021-12-01,2,2022-02-01,16186897.483220601,14407952.673525412,5100717.059506236,Naive
2021-12-01,2021-12-01,3,2022-03-01,20609813.782492623,14855886.310192015,5100717.059506236,Naive
2021-12-01,2021-12-01,4,2022-04-01,17759980.546359718,15524759.746510506,5100717.059506236,Naive
2021-12-01,2021-12-01,5,2022-05-01,16931826.340154935,15908108.22397056,5100717.059506236,Naive
2021-12-01,2021-12-01,6,2022-06-01,17868945.717301447,16430714.61503123,5100717.059506236,Naive
2021-12-01,2021-12-01,7,2022-07-01,18361779.51930217,15765340.012123786,5100717.059506236,Naive
2021-12-01,2021-12-01,8,2022-08-01,19637963.915173445,17793395.258316882,5100717.059506236,Naive
2021-12-01,2021-12-01,9,2022-09-01,21330305.533095423,17701014.731764168,5100717.059506236,Naive
2021-12-01,2021-12-01,10,2022-10-01,20448732.012382615,17758714.841657992,5100717.059506236,Naive
2021-12-01,2021-12-01,11,2022-11-01,21417476.473871592,17407028.491258733,5100717.059506236,Naive
2021-12-01,2021-12-01,12,2022-12-01,25036250.719354104,20432534.845650554,5100717.059506236,Naive
2022-01-01,2022-01-01,1,2022-02-01,16186897.483220601,14407952.673525412,5093160.921255009,Naive
2022-01-01,2022-01-01,2,2022-03-01,20609813.782492623,14855886.310192015,5093160.921255009,Naive
2022-01-01,2022-01-01,3,2022-04-01,17759980.546359718,15524759.746510506,5093160.921255009,Naive
2022-01-01,2022-01-01,4,2022-05-01,16931826.340154935,15908108.22397056,5093160.921255009,Naive
2022-01-01,2022-01-01,5,2022-06-01,17868945.717301447,16430714.61503123,5093160.921255009,Naive
2022-01-01,2022-01-01,6,2022-07-01,18361779.51930217,15765340.012123786,5093160.921255009,Naive
2022-01-01,2022-01-01,7,2022-08-01,19637963.915173445,17793395.258316882,5093160.921255009,Naive
2022-01-01,2022-01-01,8,2022-09-01,21330305.533095423,17701014.731764168,5093160.921255009,Naive
2022-01-01,2022-01-01,9,2022-10-01,20448732.012382615,17758714.841657992,5093160.921255009,Naive
2022-01-01,2022-01-01,10,2022-11-01,21417476.473871592,17407028.491258733,5093160.921255009,Naive
2022-01-01,2022-01-01,11,2022-12-01,25036250.719354104,20432534.845650554,5093160.921255009,Naive
2022-01-01,2022-01-01,12,2023-01-01,29157384.457611956,21092285.296450797,5093160.921255009,Naive
2022-02-01,2022-02-01,1,2022-03-01,20609813.782492623,14855886.310192015,5048374.217044742,Naive
2022-02-01,2022-02-01,2,2022-04-01,17759980.546359718,15524759.746510506,5048374.217044742,Naive
2022-02-01,2022-02-01,3,2022-05-01,16931826.340154935,15908108.22397056,5048374.217044742,Naive
2022-02-01,2022-02-01,4,2022-06-01,17868945.717301447,16430714.61503123,5048374.217044742,Naive
2022-02-01,2022-02-01,5,2022-07-01,18361779.51930217,15765340.012123786,5048374.217044742,Naive
2022-02-01,2022-02-01,6,2022-08-01,19637963.915173445,17793395.258316882,5048374.217044742,Naive
2022-02-01,2022-02-01,7,2022-09-01,21330305.533095423,17701014.731764168,5048374.217044742,Naive
2022-02-01,2022-02-01,8,2022-10-01,20448732.012382615,17758714.841657992,5048374.217044742,Naive
2022-02-01,2022-02-01,9,2022-11-01,21417476.473871592,17407028.491258733,5048374.217044742,Naive
2022-02-01,2022-02-01,10,2022-12-01,25036250.719354104,20432534.845650554,5048374.217044742,Naive
2022-02-01,2022-02-01,11,2023-01-01,29157384.457611956,21092285.296450797,5048374.217044742,Naive
2022-02-01,2022-02-01,12,2023-02-01,18854324.324541107,16186897.483220601,5048374.217044742,Naive
2022-03-01,2022-03-01,1,2022-04-01,17759980.546359718,15524759.746510506,5057781.593781486,Naive
2022-03-01,2022-03-01,2,2022-05-01,16931826.340154935,15908108.22397056,5057781.593781486,Naive
2022-03-01,2022-03-01,3,2022-06-01,17868945.717301447,16430714.61503123,5057781.593781486,Naive
2022-03-01,2022-03-01,4,2022-07-01,18361779.51930217,15765340.012123786,5057781.593781486,Naive
2022-03-01,2022-03-01,5,2022-08-01,19637963.915173445,17793395.258316882,5057781.593781486,Naive
2022-03-01,2022-03-01,6,2022-09-01,21330305.533095423,17701014.731764168,5057781.593781486,Naive
2022-03-01,2022-03-01,7,2022-10-01,20448732.012382615,17758714.841657992,5057781.593781486,Naive
2022-03-01,2022-03-01,8,2022-11-01,21417476.473871592,17407028.491258733,5057781.593781486,Naive
2022-03-01,2022-03-01,9,2022-12-01,25036250.719354104,20432534.845650554,5057781.593781486,Naive
2022-03-01,2022-03-01,10,2023-01-01,29157384.457611956,21092285.296450797,5057781.593781486,Naive
2022-03-01,2022-03-01,11,2023-02-01,18854324.324541107,16186897.483220601,5057781.593781486,Naive
2022-03-01,2022-03-01,12,2023-03-01,20203586.524565566,20609813.782492623,5057781.593781486,Naive
2022-04-01,2022-04-01,1,2022-05-01,16931826.340154935,15908108.22397056,5020642.635966588,Naive
2022-04-01,2022-04-01,2,2022-06-01,17868945.717301447,16430714.61503123,5020642.635966588,Naive
2022-04-01,2022-04-01,3,2022-07-01,18361779.51930217,15765340.012123786,5020642.635966588,Naive
