municipio_nome,municipio,tributo,modelo,origin,train_end,step,target_date,y_true,y_pred,insample_scale,regime
Camaçari,camacari,IPTU,ETS,2024-08-01,2024-08-01,9,2025-05-01,12492744.777130071,17535001.52698529,8964973.132256545,pos
Camaçari,camacari,IPTU,ETS,2024-08-01,2024-08-01,10,2025-06-01,10060501.5409044,13050317.88672708,8964973.132256545,pos
Camaçari,camacari,IPTU,ETS,2024-08-01,2024-08-01,11,2025-07-01,11088846.80433917,13356305.902452176,8964973.132256545,pos
Camaçari,camacari,IPTU,ETS,2024-08-01,2024-08-01,12,2025-08-01,10811979.522146847,14152173.656860732,8964973.132256545,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,1,2024-10-01,10512439.143674947,11016772.68374102,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,2,2024-11-01,9462604.711222298,10641173.81345599,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,3,2024-12-01,13905224.647661604,11539498.6059859,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,4,2025-01-01,6388575.092741284,6377929.352812037,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,5,2025-02-01,12542878.821337909,32739779.460647225,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,6,2025-03-01,120152088.70043229,107029887.72834444,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,7,2025-04-01,11946177.334066126,69088150.05788931,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,8,2025-05-01,12492744.777130071,17365326.89062819,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,9,2025-06-01,10060501.5409044,12955738.278394034,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,10,2025-07-01,11088846.80433917,13460943.891584022,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,11,2025-08-01,10811979.522146847,14054175.22268441,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-09-01,2024-09-01,12,2025-09-01,10378202.791861642,10528786.951512748,8928827.543153876,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,1,2024-11-01,9462604.711222298,10689306.165583769,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,2,2024-12-01,13905224.647661604,11855502.825318608,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,3,2025-01-01,6388575.092741284,7019456.26181805,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,4,2025-02-01,12542878.821337909,62569780.46358107,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,5,2025-03-01,120152088.70043229,113850239.55713636,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,6,2025-04-01,11946177.334066126,89775563.69324826,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,7,2025-05-01,12492744.777130071,17509711.615302764,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,8,2025-06-01,10060501.5409044,12763806.3362709,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,9,2025-07-01,11088846.80433917,12974769.766004706,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,10,2025-08-01,10811979.522146847,13918563.812031336,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,11,2025-09-01,10378202.791861642,10122006.241328755,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-10-01,2024-10-01,12,2025-10-01,16987225.41352915,10530311.552042237,8905313.407105925,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,1,2024-12-01,13905224.647661604,12408172.004613385,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,2,2025-01-01,6388575.092741284,6708303.505120461,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,3,2025-02-01,12542878.821337909,31270683.24986497,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,4,2025-03-01,120152088.70043229,104544351.4781122,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,5,2025-04-01,11946177.334066126,62884100.26976288,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,6,2025-05-01,12492744.777130071,17152803.570041183,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,7,2025-06-01,10060501.5409044,12802610.049209794,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,8,2025-07-01,11088846.80433917,13652441.55383158,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,9,2025-08-01,10811979.522146847,14240100.71056787,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,10,2025-09-01,10378202.791861642,10737028.755624834,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,11,2025-10-01,16987225.41352915,11392261.811400626,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-11-01,2024-11-01,12,2025-11-01,29661422.3237848,11059978.460278194,8915010.661650222,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,1,2025-01-01,6388575.092741284,7001386.081808143,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,2,2025-02-01,12542878.821337909,65373635.9527458,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,3,2025-03-01,120152088.70043229,117083435.13286129,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,4,2025-04-01,11946177.334066126,91063963.74789216,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,5,2025-05-01,12492744.777130071,17955436.337282497,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,6,2025-06-01,10060501.5409044,13059138.374995109,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,7,2025-07-01,11088846.80433917,13206397.330544326,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,8,2025-08-01,10811979.522146847,13983987.497801917,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,9,2025-09-01,10378202.791861642,10178863.246174112,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,10,2025-10-01,16987225.41352915,10743859.541363172,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,11,2025-11-01,29661422.3237848,10330533.510686249,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2024-12-01,2024-12-01,12,2025-12-01,28872249.34,11711001.655307502,8907335.7405479,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,1,2025-02-01,12542878.821337909,30882125.016494248,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,2,2025-03-01,120152088.70043229,107529933.6293138,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,3,2025-04-01,11946177.334066126,67436100.86633055,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,4,2025-05-01,12492744.777130071,17308527.88024314,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,5,2025-06-01,10060501.5409044,12929863.7759617,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,6,2025-07-01,11088846.80433917,13646243.201276788,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,7,2025-08-01,10811979.522146847,14211429.89873772,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,8,2025-09-01,10378202.791861642,10720352.401618809,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,9,2025-10-01,16987225.41352915,11243921.648210185,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,10,2025-11-01,29661422.3237848,10809435.611633085,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-01-01,2025-01-01,11,2025-12-01,28872249.34,12424169.987512795,8850459.033657052,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,1,2025-03-01,120152088.70043229,109064219.20451608,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,2,2025-04-01,11946177.334066126,45115398.55183176,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,3,2025-05-01,12492744.777130071,17610642.195516575,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,4,2025-06-01,10060501.5409044,13507417.112019394,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,5,2025-07-01,11088846.80433917,14984719.033892836,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,6,2025-08-01,10811979.522146847,15263279.3094689,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,7,2025-09-01,10378202.791861642,11746090.91512338,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,8,2025-10-01,16987225.41352915,12609461.414517814,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,9,2025-11-01,29661422.3237848,12284329.636623168,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-02-01,2025-02-01,10,2025-12-01,28872249.34,14534283.419973452,8773045.348078314,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,1,2025-04-01,11946177.334066126,76834558.13746539,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,2,2025-05-01,12492744.777130071,16672383.066429293,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,3,2025-06-01,10060501.5409044,12244603.80993788,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,4,2025-07-01,11088846.80433917,12482564.30062967,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,5,2025-08-01,10811979.522146847,13158902.695710508,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,6,2025-09-01,10378202.791861642,9782420.47343066,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,7,2025-10-01,16987225.41352915,10162952.365852496,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,8,2025-11-01,29661422.3237848,10024651.14569237,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-03-01,2025-03-01,9,2025-12-01,28872249.34,11248686.73504844,8717286.885236941,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,1,2025-05-01,12492744.777130071,15006136.56704573,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,2,2025-06-01,10060501.5409044,10744043.669398263,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,3,2025-07-01,11088846.80433917,10906886.282184986,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,4,2025-08-01,10811979.522146847,11621793.283812797,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,5,2025-09-01,10378202.791861642,8409185.44145116,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,6,2025-10-01,16987225.41352915,8915614.16393078,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,7,2025-11-01,29661422.3237848,8770960.998231445,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-04-01,2025-04-01,8,2025-12-01,28872249.34,9826963.78836032,8640756.943332814,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,1,2025-06-01,10060501.5409044,11088776.750893824,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,2,2025-07-01,11088846.80433917,11854901.628157366,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,3,2025-08-01,10811979.522146847,11658156.540184608,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,4,2025-09-01,10378202.791861642,8890824.2549871,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,5,2025-10-01,16987225.41352915,9369163.595322013,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,6,2025-11-01,29661422.3237848,8842926.346754048,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-05-01,2025-05-01,7,2025-12-01,28872249.34,10354144.819168074,8566157.980999112,pos
Camaçari,camacari,IPTU,ETS,2025-06-01,2025-06-01,1,2025-07-01,11088846.80433917,12314760.982919496,8540211.170237428,pos
Camaçari,camacari,IPTU,ETS,2025-06-01,2025-06-01,2,2025-08-01,10811979.522146847,12323177.834771998,8540211.170237428,pos
Camaçari,camacari,IPTU,ETS,2025-06-01,2025-06-01,3,2025-09-01,10378202.791861642,9421440.405508587,8540211.170237428,pos
Camaçari,camacari,IPTU,ETS,2025-06-01,2025-06-01,4,2025-10-01,16987225.41352915,10057632.03803364,8540211.170237428,pos
Camaçari,camacari,IPTU,ETS,2025-06-01,2025-06-01,5,2025-11-01,29661422.3237848,9670516.100633413,8540211.170237428,pos
Camaçari,camacari,IPTU,ETS,2025-06-01,2025-06-01,6,2025-12-01,28872249.34,11486901.734764604,8540211.170237428,pos
Camaçari,camacari,IPTU,ETS,2025-07-01,2025-07-01,1,2025-08-01,10811979.522146847,12921412.230035996,8470238.717849111,pos
Camaçari,camacari,IPTU,ETS,2025-07-01,2025-07-01,2,2025-09-01,10378202.791861642,9832554.755051889,8470238.717849111,pos
Camaçari,camacari,IPTU,ETS,2025-07-01,2025-07-01,3,2025-10-01,16987225.41352915,10554609.358530516,8470238.717849111,pos
Camaçari,camacari,IPTU,ETS,2025-07-01,2025-07-01,4,2025-11-01,29661422.3237848,10175477.01492312,8470238.717849111,pos
Camaçari,camacari,IPTU,ETS,2025-07-01,2025-07-01,5,2025-12-01,28872249.34,11777863.102907851,8470238.717849111,pos
Camaçari,camacari,IPTU,ETS,2025-08-01,2025-08-01,1,2025-09-01,10378202.791861642,8481681.022441434,8397548.276291894,pos
Camaçari,camacari,IPTU,ETS,2025-08-01,2025-08-01,2,2025-10-01,16987225.41352915,9193497.332769264,8397548.276291894,pos
Camaçari,camacari,IPTU,ETS,2025-08-01,2025-08-01,3,2025-11-01,29661422.3237848,8913612.061935626,8397548.276291894,pos
Camaçari,camacari,IPTU,ETS,2025-08-01,2025-08-01,4,2025-12-01,28872249.34,10064907.700252408,8397548.276291894,pos
Camaçari,camacari,IPTU,ETS,2025-09-01,2025-09-01,1,2025-10-01,16987225.41352915,8582285.837882891,8326471.946872041,pos
Camaçari,camacari,IPTU,ETS,2025-09-01,2025-09-01,2,2025-11-01,29661422.3237848,8273630.870363159,8326471.946872041,pos
Camaçari,camacari,IPTU,ETS,2025-09-01,2025-09-01,3,2025-12-01,28872249.34,9423536.73895748,8326471.946872041,pos
Camaçari,camacari,IPTU,ETS,2025-10-01,2025-10-01,1,2025-11-01,29661422.3237848,10506075.617292136,8310779.6953718895,pos
Camaçari,camacari,IPTU,ETS,2025-10-01,2025-10-01,2,2025-12-01,28872249.34,12527413.671110716,8310779.6953718895,pos
Camaçari,camacari,IPTU,ETS,2025-11-01,2025-11-01,1,2025-12-01,28872249.34,13967979.189309048,8410679.17366761,pos
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,1,2021-01-01,16543166.329284055,18552940.98794931,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,2,2021-02-01,14407952.673525412,14172042.770329788,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,3,2021-03-01,14855886.310192017,13714904.466666143,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,4,2021-04-01,15524759.746510506,13958363.753938688,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,5,2021-05-01,15908108.22397056,13092686.186588133,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,6,2021-06-01,16430714.61503123,14072723.437576156,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,7,2021-07-01,15765340.012123786,14426657.369147323,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,8,2021-08-01,17793395.258316882,14332175.128808942,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,9,2021-09-01,17701014.731764168,15299756.522943657,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,10,2021-10-01,17758714.841657992,15175809.159163808,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,11,2021-11-01,17407028.491258733,15022756.86460395,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2020-12-01,2020-12-01,12,2021-12-01,20432534.845650557,16276913.17569825,1493060.8991192745,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,1,2021-02-01,14407952.673525412,13689286.87734325,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,2,2021-03-01,14855886.310192017,13256398.910414604,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,3,2021-04-01,15524759.746510506,13462820.265189432,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,4,2021-05-01,15908108.22397056,12612978.991926303,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,5,2021-06-01,16430714.61503123,13584982.752845349,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,6,2021-07-01,15765340.012123786,13913531.53646547,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,7,2021-08-01,17793395.258316882,13827757.325005906,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,8,2021-09-01,17701014.731764168,14765281.85462455,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,9,2021-10-01,17758714.841657992,14638699.996300591,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,10,2021-11-01,17407028.491258733,14504908.038992316,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,11,2021-12-01,20432534.845650557,15739103.26672784,1505343.2058992474,covid
Camaçari,camacari,ISSQN,ETS,2021-01-01,2021-01-01,12,2022-01-01,21092285.2964508,17642377.882595673,1505343.2058992474,pos
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,1,2021-03-01,14855886.310192017,13502982.48526338,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,2,2021-04-01,15524759.746510506,13748085.419623144,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,3,2021-05-01,15908108.22397056,12879887.868106391,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,4,2021-06-01,16430714.61503123,13836789.459587635,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,5,2021-07-01,15765340.012123786,14111286.868073804,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,6,2021-08-01,17793395.258316882,14047764.31863208,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,7,2021-09-01,17701014.731764168,15082382.37217604,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,8,2021-10-01,17758714.841657992,14897904.133536616,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,9,2021-11-01,17407028.491258733,14766921.751824526,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,10,2021-12-01,20432534.845650557,16008325.753836058,1549700.383558713,covid
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,11,2022-01-01,21092285.2964508,17806087.432083495,1549700.383558713,pos
Camaçari,camacari,ISSQN,ETS,2021-02-01,2021-02-01,12,2022-02-01,16186897.4832206,14005787.049828509,1549700.383558713,pos
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,1,2021-04-01,15524759.746510506,14176164.546751589,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,2,2021-05-01,15908108.22397056,13296609.785537688,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,3,2021-06-01,16430714.61503123,14295208.706191702,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,4,2021-07-01,15765340.012123786,14606457.56875224,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,5,2021-08-01,17793395.258316882,14500705.49457756,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,6,2021-09-01,17701014.731764168,15465725.501287444,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,7,2021-10-01,17758714.841657992,15352226.927834326,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,8,2021-11-01,17407028.491258733,15263396.91185388,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,9,2021-12-01,20432534.845650557,16503090.884005716,1532448.5602651364,covid
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,10,2022-01-01,21092285.2964508,18474766.32681516,1532448.5602651364,pos
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,11,2022-02-01,16186897.4832206,14395103.036808742,1532448.5602651364,pos
Camaçari,camacari,ISSQN,ETS,2021-03-01,2021-03-01,12,2022-03-01,20609813.782492623,14064662.17985543,1532448.5602651364,pos
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,1,2021-05-01,15908108.22397056,13608839.995520724,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,2,2021-06-01,16430714.61503123,14612902.574238537,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,3,2021-07-01,15765340.012123786,15011425.65226718,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,4,2021-08-01,17793395.258316882,14909556.983665677,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,5,2021-09-01,17701014.731764168,15898698.707523825,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,6,2021-10-01,17758714.841657992,15844239.1752849,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,7,2021-11-01,17407028.491258733,15640223.622149983,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,8,2021-12-01,20432534.845650557,16968391.86511218,1508519.317121714,covid
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,9,2022-01-01,21092285.2964508,18987608.47212155,1508519.317121714,pos
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,10,2022-02-01,16186897.4832206,14752610.26918253,1508519.317121714,pos
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,11,2022-03-01,20609813.782492623,14404783.27058417,1508519.317121714,pos
Camaçari,camacari,ISSQN,ETS,2021-04-01,2021-04-01,12,2022-04-01,17759980.546359718,14737219.7409744,1508519.317121714,pos
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,1,2021-06-01,16430714.61503123,15525456.57998901,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,2,2021-07-01,15765340.012123786,15978110.558555083,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,3,2021-08-01,17793395.258316882,15799461.369428003,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,4,2021-09-01,17701014.731764168,16884018.136451844,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,5,2021-10-01,17758714.841657992,16634629.30570858,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,6,2021-11-01,17407028.491258733,16508563.89764723,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,7,2021-12-01,20432534.845650557,17908223.485881783,1534873.8148101212,covid
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,8,2022-01-01,21092285.2964508,19876740.11587565,1534873.8148101212,pos
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,9,2022-02-01,16186897.4832206,15540010.19972019,1534873.8148101212,pos
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,10,2022-03-01,20609813.782492623,15208479.369409,1534873.8148101212,pos
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,11,2022-04-01,17759980.546359718,15423438.970513435,1534873.8148101212,pos
Camaçari,camacari,ISSQN,ETS,2021-05-01,2021-05-01,12,2022-05-01,16931826.340154935,14710033.78758284,1534873.8148101212,pos
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,1,2021-07-01,15765340.012123786,16402523.891665796,1583901.4938772975,covid
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,2,2021-08-01,17793395.258316882,16186536.320815004,1583901.4938772975,covid
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,3,2021-09-01,17701014.731764168,17306059.293313038,1583901.4938772975,covid
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,4,2021-10-01,17758714.841657992,17058855.139271513,1583901.4938772975,covid
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,5,2021-11-01,17407028.491258733,16934075.572294418,1583901.4938772975,covid
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,6,2021-12-01,20432534.845650557,18309146.248675585,1583901.4938772975,covid
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,7,2022-01-01,21092285.2964508,20380015.22658973,1583901.4938772975,pos
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,8,2022-02-01,16186897.4832206,15956489.597143814,1583901.4938772975,pos
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,9,2022-03-01,20609813.782492623,15522193.63037216,1583901.4938772975,pos
Camaçari,camacari,ISSQN,ETS,2021-06-01,2021-06-01,10,2022-04-01,17759980.546359718,15786076.240146128,1583901.4938772975,pos
