serie,municipio,tributo,origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred_median,y_pred_mean,insample_scale
camacari-ISSQN,camacari,ISSQN,2021-09-01,2021-09-01,11,2022-08-01,19637963.915173445,16.72177499121416,0.13690178736675282,18288353.440913968,18460540.034289133,1663027.2679946995
camacari-ISSQN,camacari,ISSQN,2021-09-01,2021-09-01,12,2022-09-01,21330305.533095423,16.711683976089912,0.13713753805637469,18104733.40417277,18275781.54090687,1663027.2679946995
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,1,2021-11-01,17407028.491258733,16.705498312219746,0.09754338343153737,17993089.26142683,18078892.726424508,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,2,2021-12-01,20432534.845650554,16.803378095008412,0.10833087548625102,19843322.19223642,19960100.907089546,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,3,2022-01-01,21092285.296450797,16.738713359594044,0.11947639356969708,18600766.724739864,18734000.958301082,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,4,2022-02-01,16186897.483220601,16.580366041511194,0.12527988074785262,15876745.373884985,16001828.673569275,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,5,2022-03-01,20609813.782492623,16.594001847377342,0.1294209918893911,16094720.346369207,16230077.976530686,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,6,2022-04-01,17759980.546359718,16.624131227899525,0.13207869000094047,16587023.452564068,16732334.752633346,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,7,2022-05-01,16931826.340154935,16.63699524549801,0.13388737549904986,16801777.552923873,16953047.347708747,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,8,2022-06-01,17868945.717301447,16.659809873337565,0.13510011617440615,17189510.022854175,17347099.83728886,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,9,2022-07-01,18361779.51930217,16.61061276229553,0.13592329504396172,16364301.170149215,16516167.925222758,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,10,2022-08-01,19637963.915173445,16.725136972152622,0.1364814500833525,18349942.008362196,18521644.24300359,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,11,2022-09-01,21330305.533095423,16.71457119025026,0.13686108529747107,18157081.180082306,18327929.72085415,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-10-01,2021-10-01,12,2022-10-01,20448732.012382615,16.713398294062493,0.13711942713875988,18135797.29312013,18307093.446100645,1688081.631932035
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,1,2021-12-01,20432534.845650554,16.786124318087047,0.09694322558496914,19503886.631064244,19595750.952880386,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,2,2022-01-01,21092285.296450797,16.720109397233237,0.10756849256349518,18257917.823228795,18363854.983336654,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,3,2022-02-01,16186897.483220601,16.565713574346564,0.11838541950184035,15645807.917105237,15755831.806368886,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,4,2022-03-01,20609813.782492623,16.581031878372475,0.12396323286999499,15887320.216361355,16009859.672186391,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,5,2022-04-01,17759980.546359718,16.61319938931794,0.12789302420386303,16406684.304808626,16541413.479115468,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,6,2022-05-01,16931826.340154935,16.627619059044775,0.13038629844814734,16644977.197256343,16787067.436061524,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,7,2022-06-01,17868945.717301447,16.65183750094706,0.1320621261135991,17053013.670577187,17202369.665152293,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,8,2022-07-01,18361779.51930217,16.60382158959781,0.13317208366411945,16253544.883035041,16398312.506112624,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,9,2022-08-01,19637963.915173445,16.719364957095518,0.13391606549318444,18244330.95430277,18408659.06784021,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,10,2022-09-01,21330305.533095423,16.70966795914939,0.13441418044242587,18068270.721968494,18232231.4602414,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,11,2022-10-01,20448732.012382615,16.709237756402768,0.13474867301041185,18060499.374024685,18225210.007571567,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-11-01,2021-11-01,12,2022-11-01,21417476.473871592,16.68621164713288,0.13497338751681462,17649387.657803554,17810888.732908163,1695743.853636679
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,1,2022-01-01,21092285.296450797,16.74348024238103,0.0964051093709063,18689646.069873314,18776698.450607844,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,2,2022-02-01,16186897.483220601,16.591220232133168,0.10695195893438181,16050013.234721,16142072.058479242,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,3,2022-03-01,20609813.782492623,16.600725101758048,0.11801254177473301,16203293.820006074,16316518.895336978,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,4,2022-04-01,17759980.546359718,16.630591252823343,0.12374828074759756,16694522.888149936,16822840.444965243,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,5,2022-05-01,16931826.340154935,16.642123609679757,0.12786584395024717,16888164.509671155,17026788.34381269,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,6,2022-06-01,17868945.717301447,16.66420617463954,0.13050980161781145,17265246.646673847,17412912.36298022,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,7,2022-07-01,18361779.51930217,16.61426153878092,0.13231508425767774,16424119.913704362,16568521.858540433,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,8,2022-08-01,19637963.915173445,16.728205190353044,0.13352791805039255,18406330.095650524,18571153.40874304,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,9,2022-09-01,21330305.533095423,16.717136626712445,0.13435333173984632,18203721.819406595,18368761.5068844,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,10,2022-10-01,20448732.012382615,16.715547852366253,0.13491431686100339,18174823.17596521,18340986.058646593,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,11,2022-11-01,21417476.473871592,16.691538245940055,0.13529683529221903,17743649.690191742,17906795.98565833,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2021-12-01,2021-12-01,12,2022-12-01,25036250.719354104,16.848479303174088,0.13555777842791564,20758768.69681229,20950378.24493437,1717052.2441175042
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,1,2022-02-01,16186897.483220601,16.652954846160608,0.09671667139370685,17072078.422749892,17152112.52727745,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,2,2022-03-01,20609813.782492623,16.667992293739044,0.10783296417516146,17330738.829127714,17431792.77334362,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,3,2022-04-01,17759980.546359718,16.683107924035244,0.11952213564161177,17594693.766923092,17720818.52959448,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,4,2022-05-01,16931826.340154935,16.68872324650507,0.125799461008935,17693771.5627267,17834333.374491207,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,5,2022-06-01,17868945.717301447,16.703402599551083,0.1303902703465867,17955420.40165344,18108706.647950914,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,6,2022-07-01,18361779.51930217,16.64792060007147,0.13342312855232977,16986349.35039741,17138217.439353604,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,7,2022-08-01,19637963.915173445,16.756845201394277,0.13554493749756813,18941109.076900084,19115907.818181153,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,8,2022-09-01,21330305.533095423,16.74157890930713,0.13700951811553724,18654144.588426635,18830052.96323281,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,9,2022-10-01,20448732.012382615,16.7363679310241,0.13803287009087892,18557191.076801505,18734821.59544311,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,10,2022-11-01,21417476.473871592,16.709274868621456,0.13874753877496912,18061169.651664745,18235855.71850669,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,11,2022-12-01,25036250.719354104,16.863578878602496,0.13924827817215935,21074595.716890376,21279908.44622587,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-01-01,2022-01-01,12,2023-01-01,29157384.457611956,16.890368131216416,0.13959939194248666,21646798.608817484,21858755.887037974,1755847.6786798225
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,1,2022-03-01,20609813.782492623,16.64065344226373,0.09627526698434416,16863354.32252561,16941688.300673928,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,2,2022-04-01,17759980.546359718,16.653065183328543,0.10698020027932463,17073962.21145788,17171946.02209838,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,3,2022-05-01,16931826.340154935,16.665123419304287,0.11829024699044144,17281090.367219314,17402417.835088234,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,4,2022-06-01,17868945.717301447,16.682313049923636,0.12423236549491126,17580713.75725604,17716906.129546363,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,5,2022-07-01,18361779.51930217,16.63007067727591,0.12854253196450652,16685834.389464488,16824256.94100328,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,6,2022-08-01,19637963.915173445,16.741419307015803,0.13134425577580278,18651167.581782453,18812741.992483318,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,7,2022-09-01,21330305.533095423,16.728374157568453,0.13327967937828852,18409440.4247571,18573676.494220544,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,8,2022-10-01,20448732.012382615,16.725031766120196,0.13459598172180884,18348011.585316103,18514963.579886105,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,9,2022-11-01,21417476.473871592,16.699563324114497,0.13550283403805982,17886616.759731967,18051581.075736966,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,10,2022-12-01,25036250.719354104,16.85525931868508,0.13612689519652618,20899991.676577475,21094535.513094235,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,11,2023-01-01,29157384.457611956,16.88324693638385,0.13655778664487908,21493195.107772067,21694535.1617471,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-02-01,2022-02-01,12,2023-02-01,18854324.324541107,16.61538496821292,0.13685546655416816,16442581.621681452,16597284.864605071,1756159.802071922
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,1,2022-04-01,17759980.546359718,16.750486796049973,0.09820391098987533,18821055.905553665,18912030.276790906,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,2,2022-05-01,16931826.340154935,16.7816155899705,0.10850812101478953,19416146.855062034,19530786.943626553,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,3,2022-06-01,17868945.717301447,16.77229855793376,0.12134710017707608,19236086.111186802,19378235.58689687,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,4,2022-07-01,18361779.51930217,16.71362905456552,0.12804389308626812,18139982.80173273,18289298.65553811,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,5,2022-08-01,19637963.915173445,16.812659964680783,0.13335455725713777,20028362.75540433,20207243.428239465,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,6,2022-09-01,21330305.533095423,16.79136435347709,0.1369309019049143,19606355.924148995,19791030.528674476,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,7,2022-10-01,20448732.012382615,16.779751876303024,0.13956608039623275,19379994.4161602,19569665.01005246,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,8,2022-11-01,21417476.473871592,16.747415711906264,0.14145138928763745,18763343.52434347,18951998.765300084,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,9,2022-12-01,25036250.719354104,16.89693323707896,0.1428287011193582,21789379.650976945,22012769.08737738,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,10,2023-01-01,29157384.457611956,16.919567488906086,0.14383074717353295,22288189.758708216,22519927.251207046,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,11,2023-02-01,18854324.324541107,16.646996634722356,0.14456387902351095,16970661.80068195,17148924.054848157,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-03-01,2022-03-01,12,2023-03-01,20203586.524565566,16.881826463053972,0.1451003407717262,21462686.270972073,21689818.557335798,1809463.3710083044
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,1,2022-05-01,16931826.340154935,16.754674249376023,0.09778808295485639,18900033.44067187,18990615.688028295,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,2,2022-06-01,17868945.717301447,16.738476226650192,0.10734432256343697,18596356.393106658,18703806.709177524,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,3,2022-07-01,18361779.51930217,16.688043215170346,0.11986286063728985,17681743.33388438,17809218.382283032,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,4,2022-08-01,19637963.915173445,16.78842300470733,0.12611552623356503,19548771.522692326,19704854.16530608,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,5,2022-09-01,21330305.533095423,16.770779768269154,0.13112835231885567,19206892.717337865,19372732.433421206,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,6,2022-10-01,20448732.012382615,16.761379310282322,0.13442943503769347,19027185.119526457,19199886.908235557,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,7,2022-11-01,21417476.473871592,16.73141362518295,0.13685065716099945,18465480.445500053,18639204.2594284,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,8,2022-12-01,25036250.719354104,16.8828494220073,0.13855759862577746,21484652.951646194,21691879.37400155,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,9,2023-01-01,29157384.457611956,16.90724412745062,0.1397925530677824,22015209.81008381,22231374.311235543,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,10,2023-02-01,18854324.324541107,16.636193861010607,0.1406797785383512,16788318.262785647,16955270.05314257,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,11,2023-03-01,20203586.524565566,16.872372817042503,0.14132157807237436,21260741.69279306,21474112.787772376,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-04-01,2022-04-01,12,2023-04-01,23075077.619267482,16.71895460917963,0.14178552442370188,18236845.9669484,18421079.219926376,1815065.4424404216
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,1,2022-06-01,17868945.717301447,16.68524019154062,0.09794022581489333,17632250.386859994,17717020.319185063,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,2,2022-07-01,18361779.51930217,16.625432520294535,0.10802349407743331,16608622.070049213,16705808.945143644,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,3,2022-08-01,19637963.915173445,16.74038914362059,0.1196561893353603,18631963.724915218,18765824.831684615,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,4,2022-09-01,21330305.533095423,16.726659370556252,0.12555306934290797,18377899.206379548,18523322.230061144,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,5,2022-10-01,20448732.012382615,16.724076052697942,0.12996962135636705,18330484.521131676,18485960.386926185,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,6,2022-11-01,21417476.473871592,16.698723771731082,0.13282220902752662,17871606.309911247,18029946.742290407,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,7,2022-12-01,25036250.719354104,16.854685236087846,0.13481918354509298,20887996.79842848,21078694.357384067,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,8,2023-01-01,29157384.457611956,16.882813684956837,0.13618177347791197,21483885.16723872,21684026.0925521,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,9,2023-02-01,18854324.324541107,16.61508357307762,0.13712829902317528,16437626.65430796,16592903.439461103,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,10,2023-03-01,20203586.524565566,16.85411351165628,0.1377834912156293,20876058.033499338,21075160.0658624,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,11,2023-04-01,23075077.619267482,16.703179557495897,0.1382390846306873,17951416.03437308,18123764.2986679,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-05-01,2022-05-01,12,2023-05-01,18314045.276733518,16.653659926016097,0.13855589408081012,17084119.845920708,17248897.630276147,1804788.2044370964
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,1,2022-07-01,18361779.51930217,16.631693895769967,0.0973223296366186,16712941.138570646,16792278.29965368,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,2,2022-08-01,19637963.915173445,16.747525805677927,0.10732159358405319,18765409.36531711,18873790.430669986,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,3,2022-09-01,21330305.533095423,16.73198023418208,0.11892962994494488,18475946.11758572,18607073.50992179,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,4,2022-10-01,20448732.012382615,16.728819408242302,0.12481267848498027,18417639.065601137,18561656.094990674,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,5,2022-11-01,21417476.473871592,16.7026242822513,0.12923417225939798,17941450.824416973,18091902.453829497,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,6,2022-12-01,25036250.719354104,16.858008099247503,0.13209387449344434,20957520.19787063,21141161.81614986,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,7,2023-01-01,29157384.457611956,16.88560001438324,0.1341008976401354,21543829.822670005,21738415.213936716,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,8,2023-02-01,18854324.324541107,16.617436179973144,0.1354730420926153,16476343.45296734,16628234.010573333,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,9,2023-03-01,20203586.524565566,16.856093653378394,0.13642839408019602,20917436.541139152,21113010.22426462,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,10,2023-04-01,23075077.619267482,16.704848376884083,0.13709113042651722,17981398.716378782,18151166.124679886,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,11,2023-05-01,18314045.276733518,16.655065428324935,0.13755301207643195,17108148.498016026,17270766.697386727,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-06-01,2022-06-01,12,2023-06-01,19136367.451210137,16.707237746450698,0.13787491450108552,18024414.29282652,18196548.52310303,1800088.7544093158
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,1,2022-08-01,19637963.915173445,16.791996837031075,0.09726530253344029,19618760.544270195,19711782.40544281,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,2,2022-09-01,21330305.533095423,16.782386580021658,0.10744765597171027,19431122.283330407,19543612.788117953,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,3,2022-10-01,20448732.012382615,16.76653132790422,0.11922995257759054,19125466.468786646,19261892.47205549,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,4,2022-11-01,21417476.473871592,16.73618913653634,0.1252785464957387,18553873.44992422,18700045.101042915,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,5,2022-12-01,25036250.719354104,16.88564706493004,0.12984271622368296,21544843.495490093,21727224.781987485,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,6,2023-01-01,29157384.457611956,16.90914247238745,0.13282266760712672,22057041.96552768,22252466.244927138,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,7,2023-02-01,18854324.324541107,16.63719137634283,0.13492838682358116,16805073.222930517,16958745.393098198,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,8,2023-03-01,20203586.524565566,16.87277933199455,0.1363801663765169,21269386.259136483,21468109.371283166,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,9,2023-04-01,23075077.619267482,16.71890048106672,0.1373988672388708,18235858.867605917,18408806.19101817,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,10,2023-05-01,18314045.276733518,16.666914269253734,0.13811140815094372,17312065.935048297,17477967.571608033,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,11,2023-06-01,19136367.451210137,16.71722292217208,0.13861206574758372,18205292.785730727,18381027.464572266,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-07-01,2022-07-01,12,2023-07-01,21036673.873442713,16.74144192535248,0.1389639029727811,18651589.444941115,18832551.786342725,1810169.1436848738
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,1,2022-09-01,21330305.533095423,16.782874854252753,0.09665394337886415,19440612.316303354,19531631.678282972,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,2,2022-10-01,20448732.012382615,16.76708901794656,0.106779770568271,19136135.525728256,19245541.426197957,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,3,2022-11-01,21417476.473871592,16.73662317880295,0.11849747851738869,18561928.363170795,18692706.98608151,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,4,2022-12-01,25036250.719354104,16.886041365956512,0.12451619395655314,21553340.32443963,21721074.171898197,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,5,2023-01-01,29157384.457611956,16.90947693204989,0.1290591321402983,22064420.390161823,22248943.044813294,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,6,2023-02-01,18854324.324541107,16.637483080726263,0.13202655950389947,16809976.051507074,16957123.804258704,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,7,2023-03-01,20203586.524565566,16.873030423514972,0.13412422198587803,21274727.492211834,21466949.48263574,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,8,2023-04-01,23075077.619267482,16.719117587018868,0.13557106535227567,18239818.410913285,18408210.463583775,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,9,2023-05-01,18314045.276733518,16.667101427483146,0.13658672097715985,17315306.33388036,17477578.584059205,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,10,2023-06-01,19136367.451210137,16.717384307317833,0.13729743586169463,18208231.086653095,18380660.320218947,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,11,2023-07-01,21036673.873442713,16.74158093630851,0.13779702287869963,18654182.400441766,18832128.765811376,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-08-01,2022-08-01,12,2023-08-01,21575949.02090314,16.806245063512215,0.13814826014345996,19900294.001139883,20091100.914177056,1810599.1375995204
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,1,2022-10-01,20448732.012382615,16.811392938987595,0.096580996144387,20003002.374720395,20096513.160838872,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,2,2022-11-01,21417476.473871592,16.787904855887476,0.10666140316448651,19538644.97355456,19650103.89120877,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,3,2022-12-01,25036250.719354104,16.924901795845468,0.11872887332200296,22407399.471930377,22565890.822460514,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,4,2023-01-01,29157384.457611956,16.944664240343435,0.12495199335991412,22854629.079969004,23033741.962018106,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,5,2023-02-01,18854324.324541107,16.666876923779032,0.12974981096533497,17311419.419800162,17457753.428866286,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,6,2023-03-01,20203586.524565566,16.898461710893667,0.13292024453738097,21822709.612710133,22016343.163477257,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,7,2023-04-01,23075077.619267482,16.740773755294327,0.13519991482419538,18639131.173922405,18810264.517510273,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,8,2023-05-01,18314045.276733518,16.68566779338854,0.13679530360169007,17639791.581907984,17805612.435554974,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,9,2023-06-01,19136367.451210137,16.733249913887743,0.1379334301826062,18499419.550131205,18676240.81728757,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,10,2023-07-01,21036673.873442713,16.755154727716324,0.13874236130602446,18909116.67934604,19091990.30162512,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,11,2023-08-01,21575949.02090314,16.817849078898195,0.13932020940842801,20132562.335276313,20328901.267771453,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-09-01,2022-09-01,12,2023-09-01,20002492.205724116,16.896706294063012,0.13973303649391333,21784435.264511496,21998150.834373523,1833052.1211023813
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,1,2022-11-01,21417476.473871592,16.798528142933634,0.09601420013942769,19747316.031427376,19838548.686193526,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,2,2022-12-01,25036250.719354104,16.937223300238607,0.10616102966187861,22685200.290342625,22813394.10877044,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,3,2023-01-01,29157384.457611956,16.954069588793963,0.11823552485826284,23070598.873690642,23232423.101704273,1843502.9143904576
camacari-ISSQN,camacari,ISSQN,2022-10-01,2022-10-01,4,2023-02-01,18854324.324541107,16.675429757161247,0.12451115333158418,17460116.08818104,17595984.328349203,1843502.9143904576
